correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
is that a cross over episode,IS THAT A CROSS OVER EPISODE? ,0,4,6,3.8333333333333335,0.16666666666666666,"[(('i', 's', ' '), 1), (('s', ' ', 't'), 1), ((' ', 't', 'h'), 1), (('t', 'h', 'a'), 1), (('h', 'a', 't'), 1)]","[(('is', 'that'), 1), (('that', 'a'), 1), (('a', 'cross'), 1), (('cross', 'over'), 1), (('over', 'episode'), 1)]",['tokafetisxaras'],[],[],1,0,0,16.666666666666664,0,0,0,16.666666666666664,0,33.33333333333333,16.666666666666664,16.666666666666664,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,Greek,Greek, 
and the oscar goes to periandros popotas,"And the oscar goes to:
Periandros Popotas
 ",0,0,7,4.857142857142857,0.6428571428571429,"[(('a', 'n', 'd'), 2), (('n', 'd', ' '), 1), (('d', ' ', 't'), 1), ((' ', 't', 'h'), 1), (('t', 'h', 'e'), 1)]","[(('and', 'the'), 1), (('the', 'oscar'), 1), (('oscar', 'goes'), 1), (('goes', 'to'), 1), (('to', 'periandros'), 1)]",['tokafetisxaras'],['https://t.co/8JqinhE2cw'],[],1,0,0,14.285714285714285,0,1,0,14.285714285714285,0,14.285714285714285,14.285714285714285,0,0,14.285714285714285,0,0,28.57142857142857,14.285714285714285,0,0,0,0,0,0,0,Greek,Greek, 
papadia where,papadia where? ,0,0,2,6.0,0.5,"[(('p', 'a', 'p'), 1), (('a', 'p', 'a'), 1), (('p', 'a', 'd'), 1), (('a', 'd', 'i'), 1), (('d', 'i', 'a'), 1)]","[(('papadia', 'where'), 1)]",['tokafetisxaras'],[],[],1,0,0,50.0,0,0,0,0,0,0,0,0,50.0,0,0,0,50.0,0,0,0,0,0,0,0,0,Greek,Greek, 
the only thing that matters in 2020, the only thing that matters in 2020,0,1,7,4.142857142857143,0.42857142857142855,"[((' ', 't', 'h'), 2), (('t', 'h', 'e'), 1), (('h', 'e', ' '), 1), (('e', ' ', 'o'), 1), ((' ', 'o', 'n'), 1)]","[(('the', 'only'), 1), (('only', 'thing'), 1), (('thing', 'that'), 1), (('that', 'matters'), 1), (('matters', 'in'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,14.285714285714285,14.285714285714285,0,14.285714285714285,28.57142857142857,0,0,0,0,0,0,14.285714285714285,14.285714285714285,0,0,0,0,0,0,Greek,Greek, 
in 2020 my resolution is to let go of star wars and become a fulltime stan,in 2020 my resolution is to let go of star wars and become a full time   stan,0,1,16,3.6875,0.4852941176470588,"[((' ', 's', 't'), 2), (('s', 't', 'a'), 2), (('m', 'e', ' '), 2), (('i', 'n', ' '), 1), (('n', ' ', '2'), 1)]","[(('in', '2020'), 1), (('2020', 'my'), 1), (('my', 'resolution'), 1), (('resolution', 'is'), 1), (('is', 'to'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,6.25,12.5,0,18.75,18.75,0,0,6.25,0,0,12.5,25.0,6.25,0,0,0,0,0,0,Greek,Greek, 
she s back,she's back!  ,0,0,3,2.6666666666666665,0.16666666666666666,"[(('s', 'h', 'e'), 1), (('h', 'e', ' '), 1), (('e', ' ', 's'), 1), ((' ', 's', ' '), 1), (('s', ' ', 'b'), 1)]","[(('she', 's'), 1), (('s', 'back'), 1)]",['tokafetisxaras'],[],[],1,0,0,33.33333333333333,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
i ve just watched episode s04e04 of to cafe dis paras,I've just watched episode S04E04 of To Kafe Tis Xaras!     ,0,1,11,3.909090909090909,0.7272727272727273,"[(('i', ' ', 'v'), 1), ((' ', 'v', 'e'), 1), (('v', 'e', ' '), 1), (('e', ' ', 'j'), 1), ((' ', 'j', 'u'), 1)]","[(('i', 've'), 1), (('ve', 'just'), 1), (('just', 'watched'), 1), (('watched', 'episode'), 1), (('episode', 's04e04'), 1)]","['tokafetisxaras', 'tvtime']","['https://t.co/oDILPrAOvS', 'https://t.co/CPBQtF5FCX']",[],2,0,0,9.090909090909092,0,2,0,0,0,9.090909090909092,18.181818181818183,0,9.090909090909092,0,18.181818181818183,0,18.181818181818183,9.090909090909092,9.090909090909092,0,0,0,0,0,0,Greek,Greek, 
priest seduces old gladys ala negrepontis,Priest seduces old ladys ala Negrepontis ,0,0,6,6.0,0.8333333333333334,"[(('p', 'r', 'i'), 1), (('r', 'i', 'e'), 1), (('i', 'e', 's'), 1), (('e', 's', 't'), 1), (('s', 't', ' '), 1)]","[(('priest', 'seduces'), 1), (('seduces', 'old'), 1), (('old', 'ladys'), 1), (('ladys', 'ala'), 1), (('ala', 'negrepontis'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,16.666666666666664,0,0,33.33333333333333,0,0,0,0,0,0,16.666666666666664,16.666666666666664,0,16.666666666666664,0,0,0,0,0,Greek,Greek, 
change my mind," >;  
Change my mind",0,0,3,4.0,0.0,"[(('c', 'h', 'a'), 1), (('h', 'a', 'n'), 1), (('a', 'n', 'g'), 1), (('n', 'g', 'e'), 1), (('g', 'e', ' '), 1)]","[(('change', 'my'), 1), (('my', 'mind'), 1)]","['kratasmystiko', 'tokafetisxaras']",[],[],2,0,0,33.33333333333333,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,Greek,Greek, 
rock n roll,Rock n Roll,0,0,3,3.0,0.3333333333333333,"[(('r', 'o', 'c'), 1), (('o', 'c', 'k'), 1), (('c', 'k', ' '), 1), (('k', ' ', 'n'), 1), ((' ', 'n', ' '), 1)]","[(('rock', 'n'), 1), (('n', 'roll'), 1)]",['ToKafeTisXaras'],[],[],1,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,Greek,Greek, 
baking powder, Baking powder? ,0,0,2,6.0,0.0,"[(('b', 'a', 'k'), 1), (('a', 'k', 'i'), 1), (('k', 'i', 'n'), 1), (('i', 'n', 'g'), 1), (('n', 'g', ' '), 1)]","[(('baking', 'powder'), 1)]",['tokafetisxaras'],[],[],1,0,0,50.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Greek,Greek, 
that cliffhanger bro,THAT CLIFFHANGER BRO ,0,3,3,6.0,0.0,"[(('t', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'c'), 1), ((' ', 'c', 'l'), 1)]","[(('that', 'cliffhanger'), 1), (('cliffhanger', 'bro'), 1)]",['tokafetisxaras'],[],[],1,0,0,0,0,0,0,33.33333333333333,0,66.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
trailer,Trailer ,0,0,1,7.0,0.0,"[(('t', 'r', 'a'), 1), (('r', 'a', 'i'), 1), (('a', 'i', 'l'), 1), (('i', 'l', 'e'), 1), (('l', 'e', 'r'), 1)]",[],['ToKafeTisXaras'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
they gonna pull an m murder on the orient express plot lmao,"they gonna pull a m.urder on the orient express plot lmao 
",0,0,12,4.0,0.41666666666666663,"[(('t', 'h', 'e'), 2), (('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'g'), 1), ((' ', 'g', 'o'), 1)]","[(('they', 'gonna'), 1), (('gonna', 'pull'), 1), (('pull', 'a'), 1), (('a', 'm'), 1), (('m', 'urder'), 1)]",['tokafetisxaras'],[],[],1,0,0,8.333333333333332,0,0,0,16.666666666666664,8.333333333333332,24.999999999999996,8.333333333333332,8.333333333333332,0,0,0,0,8.333333333333332,16.666666666666664,0,8.333333333333332,0,0,0,0,0,Greek,Greek, 
powder,Powder,0,0,1,6.0,0.0,"[(('p', 'o', 'w'), 1), (('o', 'w', 'd'), 1), (('w', 'd', 'e'), 1), (('d', 'e', 'r'), 1)]",[],['tokafetisxaras'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
2 clowns in one room, 2 clowns in one room!! ,0,0,5,3.2,0.3,"[(('2', ' ', 'c'), 1), ((' ', 'c', 'l'), 1), (('c', 'l', 'o'), 1), (('l', 'o', 'w'), 1), (('o', 'w', 'n'), 1)]","[(('2', 'clowns'), 1), (('clowns', 'in'), 1), (('in', 'one'), 1), (('one', 'room'), 1)]",['ToKafeTisXaras'],[],[],1,0,0,20.0,0,0,0,0,0,40.0,20.0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0,Greek,Greek, 
hafts university,Tafts University!!!  ,1,0,2,7.5,0.75,"[(('h', 'a', 'f'), 1), (('a', 'f', 't'), 1), (('f', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 'u'), 1)]","[(('tafts', 'university'), 1)]",['tokafetisxaras'],[],[],1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,Greek,Greek, 
happy birthday,Happy birthday   ,0,0,2,6.5,0.0,"[(('h', 'a', 'p'), 1), (('a', 'p', 'p'), 1), (('p', 'p', 'y'), 1), (('p', 'y', ' '), 1), (('y', ' ', 'b'), 1)]","[(('happy', 'birthday'), 1)]","['tokafetisxaras', 'petatifriteza']",[],['@ANT1TV'],2,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
sounds like a friday plan,"

Sounds like a Friday plan!",0,0,5,4.2,0.2,"[(('s', 'o', 'u'), 1), (('o', 'u', 'n'), 1), (('u', 'n', 'd'), 1), (('n', 'd', 's'), 1), (('d', 's', ' '), 1)]","[(('sounds', 'like'), 1), (('like', 'a'), 1), (('a', 'friday'), 1), (('friday', 'plan'), 1)]","['tokafetisxaras', 'BestFriendsFear']",[],[],2,0,0,20.0,0,0,0,20.0,0,20.0,20.0,0,0,0,0,0,20.0,20.0,0,0,0,0,0,0,0,Greek,Greek, 
its amazing can t wait,"ITS AMAZING!!
CANT WAIT!!
  ",0,4,5,3.6,0.5,"[(('i', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 'a'), 1), ((' ', 'a', 'm'), 1), (('a', 'm', 'a'), 1)]","[(('its', 'amazing'), 1), (('amazing', 'cant'), 1), (('cant', 'wait'), 1)]","['TOKAFETISXARAS', 'ANT1TV']",['https://t.co/yhhNrq4GFc'],[],2,0,0,40.0,0,1,20.0,0,0,0,0,0,0,0,20.0,0,0,40.0,0,0,0,0,0,0,0,Greek,Greek, 
opp,  popp,0,0,1,3.0,1.0,"[(('o', 'p', 'p'), 1)]",[],['tokafetisxaras'],[],['@Darkskin_Dija'],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
trailer,Trailer!!!! ,1,0,1,7.0,0.0,"[(('t', 'r', 'a'), 1), (('r', 'a', 'i'), 1), (('a', 'i', 'l'), 1), (('i', 'l', 'e'), 1), (('l', 'e', 'r'), 1)]",[],['ToKafeTisXaras'],[],[],1,0,0,100.0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greek,Greek, 
